dhs_cc,ctry_code,surv_id,file_type,phase,url
BD,BD,135,MR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDMR41FL.zip&Tp=1&Ctry_Code=BD&surv_id=135&dm=1&dmode=nm
BD,BD,236,MR,4J,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDMR4JFL.zip&Tp=1&Ctry_Code=BD&surv_id=236&dm=1&dmode=nm
BD,BD,287,MR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDMR51FL.zip&Tp=1&Ctry_Code=BD&surv_id=287&dm=1&dmode=nm
BD,BD,349,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDMR61FL.zip&Tp=1&Ctry_Code=BD&surv_id=349&dm=1&dmode=nm
BD,BD,59,PR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR31FL.zip&Tp=1&Ctry_Code=BD&surv_id=59&dm=1&dmode=nm
BD,BD,89,PR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR3AFL.zip&Tp=1&Ctry_Code=BD&surv_id=89&dm=1&dmode=nm
BD,BD,135,PR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR41FL.zip&Tp=1&Ctry_Code=BD&surv_id=135&dm=1&dmode=nm
BD,BD,236,PR,4J,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR4JFL.zip&Tp=1&Ctry_Code=BD&surv_id=236&dm=1&dmode=nm
BD,BD,287,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR51FL.zip&Tp=1&Ctry_Code=BD&surv_id=287&dm=1&dmode=nm
BD,BD,349,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR61FL.zip&Tp=1&Ctry_Code=BD&surv_id=349&dm=1&dmode=nm
BD,BD,461,PR,72,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR72FL.zip&Tp=1&Ctry_Code=BD&surv_id=461&dm=1&dmode=nm
BD,BD,536,PR,7R,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR7RFL.zip&Tp=1&Ctry_Code=BD&surv_id=536&dm=1&dmode=nm
BD,BD,584,PR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDPR81FL.zip&Tp=1&Ctry_Code=BD&surv_id=584&dm=1&dmode=nm
BD,BD,59,SQ,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ35FL.zip&Tp=1&Ctry_Code=BD&surv_id=59&dm=1&dmode=nm
BD,BD,89,SQ,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ3AFL.zip&Tp=1&Ctry_Code=BD&surv_id=89&dm=1&dmode=nm
BD,BD,236,SQ,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ4IFL.zip&Tp=1&Ctry_Code=BD&surv_id=236&dm=1&dmode=nm
BD,BD,287,SQ,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ51FL.zip&Tp=1&Ctry_Code=BD&surv_id=287&dm=1&dmode=nm
BD,BD,349,SQ,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ61FL.zip&Tp=1&Ctry_Code=BD&surv_id=349&dm=1&dmode=nm
BD,BD,461,SQ,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ71FL.zip&Tp=1&Ctry_Code=BD&surv_id=461&dm=1&dmode=nm
BD,BD,536,SQ,7R,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDSQ7RFL.zip&Tp=1&Ctry_Code=BD&surv_id=536&dm=1&dmode=nm
BD,BD,137,VA,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDVA4AFL.zip&Tp=1&Ctry_Code=BD&surv_id=137&dm=1&dmode=nm
BD,BD,236,VA,4I,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDVA4IFL.zip&Tp=1&Ctry_Code=BD&surv_id=236&dm=1&dmode=nm
BD,BD,349,VA,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDVA62FL.zip&Tp=1&Ctry_Code=BD&surv_id=349&dm=1&dmode=nm
BD,BD,536,VA,7R,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDVA7RFL.zip&Tp=1&Ctry_Code=BD&surv_id=536&dm=1&dmode=nm
BD,BD,584,VA,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDVA81FL.zip&Tp=1&Ctry_Code=BD&surv_id=584&dm=1&dmode=nm
BD,BD,59,WI,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDWI31FL.zip&Tp=1&Ctry_Code=BD&surv_id=59&dm=1&dmode=nm
BD,BD,89,WI,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDWI3AFL.zip&Tp=1&Ctry_Code=BD&surv_id=89&dm=1&dmode=nm
BD,BD,135,WI,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDWI41FL.zip&Tp=1&Ctry_Code=BD&surv_id=135&dm=1&dmode=nm
BD,BD,135,GE,42,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE42FL.zip&Tp=2&Ctry_Code=BD&surv_id=135&dm=1&dmode=nm
BD,BD,236,GE,4J,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE4JFL.zip&Tp=2&Ctry_Code=BD&surv_id=236&dm=1&dmode=nm
BD,BD,287,GE,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE52FL.zip&Tp=2&Ctry_Code=BD&surv_id=287&dm=1&dmode=nm
BD,BD,349,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE61FL.zip&Tp=2&Ctry_Code=BD&surv_id=349&dm=1&dmode=nm
BD,BD,461,GE,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE71FL.zip&Tp=2&Ctry_Code=BD&surv_id=461&dm=1&dmode=nm
BD,BD,536,GE,7S,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE7SFL.zip&Tp=2&Ctry_Code=BD&surv_id=536&dm=1&dmode=nm
BD,BD,584,GE,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BDGE81FL.zip&Tp=2&Ctry_Code=BD&surv_id=584&dm=1&dmode=nm
BJ,BJ,87,BR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJBR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,BR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJBR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,BR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJBR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,BR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJBR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,BR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJBR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,CR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJCR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,CR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJCR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,CR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJCR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,CR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJCR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,CR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJCR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,HR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,HR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,HR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,HR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,HR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,HW,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHW31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,HW,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJHW41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,87,IR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJIR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,IR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJIR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJIR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,IR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJIR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,IR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJIR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJKR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,KR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJKR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJKR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,KR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJKR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,KR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJKR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,MR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJMR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,MR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJMR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,MR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJMR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJMR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,MR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJMR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,PR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJPR31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,PR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJPR41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJPR51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,420,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJPR61FL.zip&Tp=1&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,PR,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJPR71FL.zip&Tp=1&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BJ,BJ,87,SQ,38,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJSQ38FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,SQ,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJSQ41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,289,SQ,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJSQ51FL.zip&Tp=1&Ctry_Code=BJ&surv_id=289&dm=1&dmode=nm
BJ,BJ,87,WI,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJWI31FL.zip&Tp=1&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,WI,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJWI41FL.zip&Tp=1&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,87,GE,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJGE33FL.zip&Tp=2&Ctry_Code=BJ&surv_id=87&dm=1&dmode=nm
BJ,BJ,211,GE,42,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJGE42FL.zip&Tp=2&Ctry_Code=BJ&surv_id=211&dm=1&dmode=nm
BJ,BJ,420,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJGE61FL.zip&Tp=2&Ctry_Code=BJ&surv_id=420&dm=1&dmode=nm
BJ,BJ,491,GE,71,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BJGE71FL.zip&Tp=2&Ctry_Code=BJ&surv_id=491&dm=1&dmode=nm
BO,BO,28,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOBR01FL.zip&Tp=1&Ctry_Code=BO&surv_id=28&dm=1&dmode=nm
BO,BO,65,BR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOBR31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,BR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOBR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,BR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOBR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,BR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOBR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,98,CR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOCR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,CR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOCR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,CR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOCR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,28,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHH01FL.zip&Tp=1&Ctry_Code=BO&surv_id=28&dm=1&dmode=nm
BO,BO,65,HH,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHH33FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,65,HR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHR31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,HR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,HR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,HR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,28,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHW01FL.zip&Tp=1&Ctry_Code=BO&surv_id=28&dm=1&dmode=nm
BO,BO,65,HW,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHW31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,HW,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHW3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,HW,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOHW41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,65,IQ,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIQ33FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,28,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIR01FL.zip&Tp=1&Ctry_Code=BO&surv_id=28&dm=1&dmode=nm
BO,BO,65,IR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIR31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,IR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,IR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOIR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,28,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOKR01FL.zip&Tp=1&Ctry_Code=BO&surv_id=28&dm=1&dmode=nm
BO,BO,65,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOKR31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,KR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOKR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,KR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOKR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOKR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,98,MR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOMR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,MR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOMR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,MR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOMR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,65,PR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOPR31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,PR,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOPR3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,238,PR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOPR41FL.zip&Tp=1&Ctry_Code=BO&surv_id=238&dm=1&dmode=nm
BO,BO,319,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOPR51FL.zip&Tp=1&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BO,BO,65,SQ,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOSQ33FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,65,WI,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOWI31FL.zip&Tp=1&Ctry_Code=BO&surv_id=65&dm=1&dmode=nm
BO,BO,98,WI,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOWI3BFL.zip&Tp=1&Ctry_Code=BO&surv_id=98&dm=1&dmode=nm
BO,BO,319,GE,53,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BOGE53FL.zip&Tp=2&Ctry_Code=BO&surv_id=319&dm=1&dmode=nm
BR,BR,2,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRBR01FL.zip&Tp=1&Ctry_Code=BR&surv_id=2&dm=1&dmode=nm
BR,BR,40,BR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRBR21FL.zip&Tp=1&Ctry_Code=BR&surv_id=40&dm=1&dmode=nm
BR,BR,85,BR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRBR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,85,CR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRCR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,2,HH,02,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRHH02FL.zip&Tp=1&Ctry_Code=BR&surv_id=2&dm=1&dmode=nm
BR,BR,40,HR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRHR21FL.zip&Tp=1&Ctry_Code=BR&surv_id=40&dm=1&dmode=nm
BR,BR,85,HR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRHR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,2,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRHW01FL.zip&Tp=1&Ctry_Code=BR&surv_id=2&dm=1&dmode=nm
BR,BR,85,HW,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRHW31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,2,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRIR01FL.zip&Tp=1&Ctry_Code=BR&surv_id=2&dm=1&dmode=nm
BR,BR,40,IR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRIR21FL.zip&Tp=1&Ctry_Code=BR&surv_id=40&dm=1&dmode=nm
BR,BR,85,IR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRIR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,2,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRKR01FL.zip&Tp=1&Ctry_Code=BR&surv_id=2&dm=1&dmode=nm
BR,BR,40,KR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRKR21FL.zip&Tp=1&Ctry_Code=BR&surv_id=40&dm=1&dmode=nm
BR,BR,85,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRKR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,85,MR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRMR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,40,PR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRPR21FL.zip&Tp=1&Ctry_Code=BR&surv_id=40&dm=1&dmode=nm
BR,BR,85,PR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRPR31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BR,BR,85,WI,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BRWI31FL.zip&Tp=1&Ctry_Code=BR&surv_id=85&dm=1&dmode=nm
BF,BF,42,BR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=BFBR21FL.zip&Tp=1&Ctry_Code=BF&surv_id=42&dm=1&dmode=nm
